qid	P166	qal585	S854
Q4776900	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q6393790	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q23761393	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q10976045	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3877603	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q6713226	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7273515	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q60653599	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q72414510	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q2558076	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7496960	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7929224	P166	Q7286513	P585	+1985-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q10971205	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q4834196	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q4850071	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q4866295	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q2553609	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q24176260	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q56064524	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q5512518	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q5584216	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q16013801	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3181884	P166	Q7286513	P585	+1986-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
